document_name,article_number,livre,titre,chapitre,section,sous_section,pages,content,source_relative_path
Code_procedure_penale_fr_0,135,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section I Des citations,,33,"La citation est délivrée à la requête du ministère public, de la partie civile ou de toute administration légalement habilitée. La citation énonce le fait poursuivi et vise le texte de la loi qui le réprime. Elle indique le tribunal saisi, le lieu, l'heure et la date de l'audience, et précise la qualité de prévenu, de civilement responsable ou de témoin de la personne citée. Si elle est délivrée à la requête de la partie civile, elle mentionne les nom, prénom, profession et domicile réel ou élu de celle-ci. La citation délivrée à un témoin doit, en outre, mentionner que la non-comparution, le refus de témoigner et le faux témoignage sont punis par la loi.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,136,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section I Des citations,,33,"Le délai entre le jour où la citation est délivrée et le jour fixé pour la comparution à l'audience est d'au moins trois jours. Si la partie citée demeure hors du territoire de la République, ce délai est porté à trente jours.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,137,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section I Des citations,,33,La citation de l'inculpé détenu est faite par l'intermédiaire du surveillant chef de la prison.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,138,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section I Des citations,,33,"Si l'audience est renvoyée à jour fixe, il n'est pas donné de nouvelle citation.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,139,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section I Des citations,,33,"La citation doit être remise à la personne de l'intéressé, à son mandataire, à son domestique ou à toute personne habitant avec lui, à la condition que celle-ci soit douée de discernement. Si celui qui est chargé de la remise de la citation ne trouve personne au domicile ou si la personne trouvée refuse de recevoir la citation, celle-ci est remise au chef du quartier, au cheikh ou au poste de police ou de la Garde Nationale dans la circonscription duquel se trouve le domicile de l'intéressé.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,140,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section I Des citations,,33-34,"L'original, la copie ou le talon de la citation indiquent les nom et qualité de la personne chargée de la remise de la citation à l'intéressé ainsi que la date de cette remise. Ils sont revêtus de la signature du cité et si ce dernier ne veut ou ne peut signer, il en est fait mention. Ils doivent être également revêtus de la signature de la personne qui en a assuré la remise. Ils sont renvoyés sans délai au greffe du tribunal saisi de l'affaire, et ils sont ensuite annexés aux pièces de la procédure par le greffier.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,141,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section II De la comparution des délinquants et des audiences,,34,"Le prévenu poursuivi pour un crime ou pour un délit puni d'emprisonnement est tenu de comparaître personnellement. Pour les délits n'entraînant pas la peine d'emprisonnement et dans tous les cas où il a été cité directement par la partie civile, le prévenu peut se faire représenter par un avocat. Le tribunal peut toujours, s'il le juge utile, ordonner la comparution personnelle. Lorsque le prévenu, régulièrement cité, ne comparaît pas ou, dans les cas prévus au deuxième alinéa ci-dessus, n'est pas représenté, le tribunal peut passer outre aux débats et statuer par défaut si le prévenu n'est pas touché personnellement par la convocation ou rendre une décision réputée contradictoire s'il est personnellement touché. La partie civile peut se faire représenter dans tous les cas par un avocat, à moins que le tribunal n'ordonne sa comparution personnelle. La partie civilement responsable peut se faire représenter par un avocat dans tous les cas. « L'assistance d'un avocat est obligatoire devant le tribunal de première instance sis au siège d'une cour d'appel, lorsqu'il statue en matière de crime, et aussi devant la cour criminelle sise au siège de la cour d'appel. Si l'accusé ne choisit pas un avocat, le président lui en désigne un d'office ». (Modifié par la loi n°2000-43 du 17 avril 2000).",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,142 (Modifié par la loi n° 87-70 du 26 novembre 1987),LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section II De la comparution des délinquants et des audiences,,34-35,"(Modifié par la loi n° 87-70 du 26 novembre 1987). Si l'inculpé se soustrait par la fuite aux poursuites dont il est l'objet, le tribunal peut décerner contre lui mandat d'amener ou mandat de dépôt et ordonner, en outre, sur conclusion du ministère public le séquestre de ses biens. Cette mesure fait l'objet d'une insertion au Journal Officiel de la République Tunisienne et d'un affichage au siège du gouvernorat de la résidence de l'inculpé. Sont nuls, les actes par lesquels l'inculpé disposera de ses biens après la publicité de leur mise sous séquestre. Le séquestre est levé par jugement du tribunal qui l'aura prononcé. En ce cas, la levée du séquestre est publiée dans les mêmes formes que celles prescrites à l'alinéa 1er. Si l'inculpé comparaît en vertu d'un mandat d'amener, le tribunal procède immédiatement à son interrogatoire directement ou par l'un de ses membres; en cas d'impossibilité, l'interrogatoire a lieu dans les trois jours à partir de la date de sa détention. A l'expiration de ce délai, le directeur de la prison conduit d'office l'inculpé devant le procureur de la République qui requiert le tribunal de prendre une décision à son sujet; à défaut, il ordonne sa mise en liberté immédiatement. En cas d'inexécution du mandat, décerné, l'inculpé est jugé par défaut.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,143,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section II De la comparution des délinquants et des audiences,,35,"Le président a la direction des débats et la police de l'audience. Les débats sont publics et ont lieu en présence du représentant du ministère public et des parties à moins que le tribunal ne décide le huis-clos, soit d'office, soit à la demande du ministère public pour sauvegarder l'ordre public ou les bonnes moeurs. Mention en est faite au procès-verbal d'audience. Le plaignant, s'il est présent et s'il n'est pas partie civile, est d'abord entendu. Il est ensuite donné connaissance des pièces du dossier. Les témoins ou experts sont appelés et, après proposition et jugement des reproches, entendus, s'il y a lieu. Le prévenu est interrogé ainsi que le civilement responsable. Les pièces à conviction ou à décharge sont présentées, s'il y a lieu, aux témoins et aux parties. Les parties et leurs conseils, ne peuvent poser de questions que par l'organe du président. Il est procédé à toutes confrontations utiles. La partie civile présente ses conclusions par elle-même ou par avocat. Le représentant du ministère public pose ses questions par l'organe du président et donne ensuite ses conclusions. Le prévenu et le civilement responsable peuvent répliquer. La parole est enfin donnée aux avocats du prévenu et du civilement responsable. Le président clôt les débats lorsque le tribunal estime qu'il est suffisamment éclairé. Le tribunal peut commettre un de ses membres pour procéder à une information complémentaire. En ce cas, la suite des débats est remise à date fixe.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,144,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section II De la comparution des délinquants et des audiences,,35,"Le tribunal entend d'office les témoins dont il juge l'audition utile. Le représentant du ministère public, la partie civile et l'inculpé peuvent demander à faire entendre des témoins; ils doivent indiquer l'identité de ces témoins et l'objet de leur déposition. Le tribunal est juge de l'opportunité de la demande. Il est statué en cas de refus, par jugement motivé.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,145,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section II De la comparution des délinquants et des audiences,,35-36,"Après avoir répondu à l'appel de leurs noms, les témoins et experts sont conduits dans une chambre réservée d'où ils ne sortent successivement que pour déposer devant le tribunal en présence des parties; leur déposition est reçue dans les formes prescrites par les articles 64 à 66 du présent code, sauf ce qui est dit pour l'établissement des procès-verbaux. A moins d'autorisation spéciale, ils doivent, après avoir déposé, rester dans la salle d'audience jusqu'à la clôture des débats publics. Il peut être requis ou ordonné qu'ils se retirent pendant la déposition d'un autre témoin.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,146,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section II De la comparution des délinquants et des audiences,,36,"Dans toutes les hypothèses où il paraît nécessaire d'entendre un détenu, la juridiction saisie peut donner commission rogatoire au président du tribunal de première instance le plus proche du lieu de détention. Ce magistrat peut déléguer l'un des juges du tribunal qui procède à l'audition du détenu par procès-verbal.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,147,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section II De la comparution des délinquants et des audiences,,36,"Le prévenu qui trouble les débats par son attitude peut être éloigné de l'audience. Les débats continuent en son absence et le jugement, qui est réputé contradictoire, est porté à sa connaissance par le greffier.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,148,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section II De la comparution des délinquants et des audiences,,36,"Si le prévenu refuse de répondre, il est passé outre aux débats et le jugement est réputé contradictoire à son égard.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,149,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section II De la comparution des délinquants et des audiences,,36,Le greffier rédige à l'audience un résumé des débats. Il y mentionne spécialement la composition du tribunal et sa décision. Ce résumé est soumis dans les vingt quatre heures pour communication et visa au président de l'audience et au représentant du ministère public. Il est ensuite annexé au dossier de la procédure.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,150,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section III De l'administration de la preuve,,36,"Hors les cas où la loi en dispose autrement, les infractions peuvent être établies par tout mode de preuve et le juge décide d'après son intime conviction. Si la preuve n'est pas rapportée, le juge renvoie le prévenu des fins de la poursuite.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,151,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section III De l'administration de la preuve,,36,Le juge ne peut fonder sa décision que sure des preuves versées aux débats et discutées oralement et contradictoirement devant lui.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,152,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section III De l'administration de la preuve,,36,"L'aveu, comme tout élément de preuve, est laissé à la libre appréciation des juges.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,153,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section III De l'administration de la preuve,,36,"Si l'existence de l'infraction est subordonnée à celle d'un droit privé, le juge observe les règles de preuve en la matière.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,154,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section III De l'administration de la preuve,,36-37,"Sauf dans les cas où la loi en dispose autrement, les procès- verbaux ou rapports établis par les officiers de police judiciaire ou les fonctionnaires ou agents auxquels la loi a attribué le pouvoir de constater les délits et contraventions, font foi jusqu'à preuve du contraire. Cette preuve doit être rapportée par écrit ou par témoins.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,155,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section III De l'administration de la preuve,,37,"Le procès-verbal n'a force probante qu'autant qu'il est régulier en la forme et que son auteur agissant dans l'exercice de ses fonctions, rapporte sur une matière de sa compétence ce qu'il a vu ou entendu personnellement.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,156,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section III De l'administration de la preuve,,37,"Les matières donnant lieu à des procès-verbaux faisant foi jusqu'à inscription de faux sont réglées par les lois spéciales. A défaut de disposition contraire, la procédure de l'inscription de faux est réglée comme il est dit aux articles 284 et suivants.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,157,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section III De l'administration de la preuve,,37,"Si le tribunal estime qu'une expertise est nécessaire, il est procédé conformément aux articles 101 et suivants.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,158,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section III De l'administration de la preuve,,37,Les témoins sont cités ainsi qu'il est dit aux articles 134 et suivants.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,159,LIVRE II DES JURIDICTIONS DE JUGEMENT,,CHAPITRE II,Section III De l'administration de la preuve,,37,Les dispositions des articles 61 et 67 sont applicables devant les juridictions de jugement.,pdfs/Code_procedure_penale_fr_0.pdf
